,United States,Mexico,Dominican Republic,United Arab Emirates,India,Lebanon,Spain,United Kingdom,Luxembourg,Russia,Malaysia,Canada,Germany,France,Bolivia,Japan,Argentina,Switzerland,Central African Republic,Israel,Italy,Saudi Arabia,Panama,Belgium,Austria,Egypt,Iraq,Yemen,Jordan,Congo,Mali,Tunisia,"Palestinian Territory, Occupied",Bahrain,Morocco,Qatar,"Iran, Islamic Republic of",Oman,Azerbaijan,Kuwait,Chad,Australia,Burkina Faso,Ukraine,Venezuela,Colombia,French Guiana,El Salvador,Turkey,Honduras,Vietnam,New Caledonia,Kyrgyzstan,Poland,Guatemala,Paraguay,Uruguay,Kazakhstan,Chile,Cuba,Cameroon,Puerto Rico,Algeria,Holy See (Vatican City State),Liechtenstein,Ecuador,Martinique,Peru,Costa Rica,Syrian Arab Republic,Cyprus,Belarus,"Moldova, Republic of",Senegal,Mauritania,Greece,Bulgaria,Tajikistan,Turkmenistan,China,Netherlands,Estonia,Georgia,Nicaragua,Réunion,Ivory Coast,Benin,Mauritius,Armenia,Monaco,San Marino,Slovakia,South Korea,Uzbekistan,Madagascar,Libya,Guadeloupe,Aruba,Latvia,Hong Kong,Guinea,Rwanda,Namibia,French Polynesia,Falkland Islands (Malvinas),Sweden,Lithuania,Sudan,Hungary,Togo,Western Sahara,Montenegro,Gabon
Malaysia,0.46646895205006234,0.41616047151997726,0.4022742624994765,0.24710117151177968,0.5177950109963342,0.31028001987205667,0.289922792178099,0.5028779491640278,0.4046996152909613,0.47667775690495107,1.0,0.5229889677215007,0.4108085838764256,0.46065590530134404,0.22667331341522612,0.4363274603962576,0.2920035357850085,0.41956018926313554,0.3210431363830485,0.503973057784987,0.29466718078345777,0.2571584766946513,0.3313505754352576,0.42488910685389025,0.34397981097559926,0.19869106417935256,0.18621532555960885,0.19723784747127682,0.21178649857979304,0.35363960625475477,0.19341248781775777,0.20855132398235376,0.19884702415580424,0.1776265355872666,0.3309692580779262,0.2570417434936395,0.41938728636699085,0.22540452823144452,0.3495535572347891,0.21001437431394343,0.31499404523896857,0.43110546923393245,0.19186714538427485,0.34135630514557347,0.35829514213216573,0.3356199061533762,0.2822845148168167,0.3467145805299984,0.2569335774343079,0.36529988516372036,0.3185910594497605,0.2986584261693227,0.23512266161560935,0.3128840095296076,0.33319293536857264,0.31681432271986454,0.35221834203558144,0.26586518381320634,0.34659172944970074,0.35002700778745544,0.35131703045322604,0.34055099202710715,0.26241128389530843,0.3135723787651232,0.29984846127473475,0.31495007565921895,0.28993814108667626,0.35311492126935806,0.34727138193927487,0.19144957333978752,0.2676422152099439,0.22656066650214168,0.18479058700942974,0.2639346245105171,0.1990854069379686,0.23990262934639384,0.21149161428356134,0.23257824646575365,0.2159919447301495,0.29388034048299017,0.23708301629341944,0.2002494891432911,0.1740429151713201,0.2989221277457643,0.27693706175280897,0.20604309256104814,0.2429470833020161,0.2629154238989906,0.3681941696923092,0.23276573155709046,0.18336863305627904,0.17654640997870497,0.33376416116999463,0.24486246042585835,0.20055602554936214,0.18899731422183474,0.29221305472354286,0.19631835021602773,0.20652936835907965,0.32367908726334726,0.2095407227245174,0.2525944585286989,0.21479305621063693,0.17708883685797394,0.1786759956762548,0.1708361327839294,0.17766662033796898,0.16808129087474177,0.1674453888423023,0.1690862965031803,0.1674453888423023,0.1674453888423023,0.16833368938159643
Canada,0.6508745278587048,0.49541317976875576,0.4566578895275194,0.25026944973247844,0.5439499665463831,0.3158204733752329,0.3252958641187679,0.6207966809792725,0.43793947750205087,0.49781576904639846,0.5229889677215007,1.0,0.4761733800815571,0.52126596810462,0.24111141876333564,0.42484618190085366,0.32155726267975815,0.5139699369818687,0.31031611847655516,0.5278158473519187,0.32617197642769835,0.2650925164830453,0.3684519055131392,0.47401884342330947,0.3866901232005001,0.20735551701640342,0.19658877557354737,0.2013758108353877,0.21887566742390963,0.34151955774960363,0.18960559136806043,0.22191926938887652,0.20322284888405606,0.18302708704952075,0.31410109080738,0.27661327268239555,0.37057665451732735,0.23871052631982526,0.34196402525750447,0.21514521124731767,0.3045716910504862,0.48307172679272414,0.1839380812278557,0.38259983596528135,0.4032106722810417,0.36765299005333285,0.29270523984847596,0.36356723898864995,0.26990789426738504,0.4140505379878121,0.28797870852908736,0.3099162889916359,0.22887494148141674,0.34530964761024796,0.34845247240796773,0.3055339417312011,0.3617958326192081,0.268888253365379,0.3717654173258662,0.39042904317855287,0.3407814915660168,0.3946185211949613,0.26829737434647194,0.2838917798627234,0.30497291380060965,0.34034204140766566,0.2795919103221628,0.3679907747192276,0.3694334390045527,0.1931333988086652,0.27563639898984427,0.2531709710233603,0.18682063683692518,0.2606957797224567,0.21641810578440845,0.24349134381657878,0.21178457557681474,0.20921715068475577,0.21668355621608526,0.30306548812714484,0.21123259211259926,0.20537574410913595,0.16972685832109868,0.29853703262339015,0.27924571828031997,0.21269345932169104,0.2537556846111908,0.25488379707990017,0.35462711241707434,0.21026281042455197,0.17504619857357684,0.17525377320009483,0.3101694809513834,0.21930873003835216,0.1846931439134668,0.18640461299293387,0.27082855672956674,0.20840005458993693,0.2075182243003475,0.27470685157304287,0.20982012073458656,0.21016488829760505,0.19381692687456276,0.171828492141322,0.1793609785822955,0.17002068997701247,0.17746916547984581,0.1676809655944581,0.168032418150882,0.16828317928075098,0.1674453888423023,0.16876872756067052,0.1674453888423023
Germany,0.4582335464558339,0.4601559069129443,0.45146876051374774,0.2504192648379481,0.43301009329996054,0.2989701242607644,0.34502346253708527,0.49063701259237913,0.4969223548189995,0.48066053992400515,0.4108085838764256,0.4761733800815571,1.0,0.5431989898249578,0.2509864363230654,0.3363518697890755,0.32515758088553115,0.6486361735361024,0.3190522306245219,0.411552868665614,0.37281396153410806,0.2660684721835176,0.3672474095082584,0.502310301612682,0.5221359351232688,0.21268501627286918,0.20763162940592472,0.21047213500784,0.22749934922303394,0.3210218572606689,0.20326282073331936,0.24055947916210907,0.21849498444587034,0.18530218386573194,0.330901680616968,0.25644605629113193,0.3396344821886227,0.2295737871851269,0.3002468839273381,0.2197625604388066,0.30768612034190057,0.39461311561292123,0.17154792739584412,0.35987284011031684,0.41161777588810733,0.3761714559632793,0.27936868110162616,0.3484219586430167,0.2832040551908587,0.40492263339237544,0.26823666611159536,0.2975058259751353,0.22534683430340707,0.3762319787758375,0.3524319127020441,0.2914189592074897,0.36326161381341593,0.26459760043751124,0.3793053454404369,0.38692261945792217,0.34657979071999623,0.3860184815333245,0.306501680673961,0.3196283801340062,0.3630176474902137,0.359547559342676,0.2852267626015256,0.36662555272170205,0.3690035537669796,0.20884754231892944,0.2791568039040683,0.25772178812645974,0.1796333469332414,0.28924990537982376,0.2169297989870005,0.25682477248064584,0.24339199013953094,0.20826566794637857,0.2027737869157743,0.28465415815341544,0.20533103295812682,0.22202471956101144,0.17148235147854174,0.30536108153352615,0.309867899994992,0.21980504527898137,0.2827888646603368,0.24572443680178802,0.3262159297482269,0.22277229703720014,0.1931244694887143,0.1852131334382523,0.2766977532289603,0.21131254207908923,0.18775020785131202,0.19121053348831363,0.2810012156721182,0.18790888987324683,0.20848902230415367,0.22750345581669218,0.21591634329635712,0.20336548675629917,0.19360484832425784,0.17493203334533336,0.17666247287974124,0.16762156905271242,0.19733005674222315,0.16893337064644076,0.1674453888423022,0.17184860455729423,0.1674453888423022,0.1688704140449213,0.16786112760867788
France,0.4836843741627237,0.560130294551547,0.5328153892388112,0.25785956285190026,0.47026248448214847,0.3109550993436786,0.3697680853805523,0.5442979594553216,0.5335610947619618,0.5085742489576395,0.46065590530134404,0.52126596810462,0.5431989898249578,1.0,0.271462463938688,0.3862616907665315,0.3600726294138197,0.6000595516341295,0.36684091883192893,0.4472426620956055,0.4093945870708149,0.2756909370277364,0.4405223910728052,0.6512661122462038,0.45950614580132665,0.2191445973130769,0.21304851810941816,0.21670912285571398,0.23495640287182717,0.38424960898008564,0.2154207883420065,0.2638440658092076,0.22313285692398843,0.18857420657263047,0.4000089055141356,0.26583464820430736,0.3455577626513461,0.25040395474259125,0.3327277854930045,0.22764259839657042,0.3498489893595129,0.4290047535402195,0.18361801136925193,0.3802097363479039,0.48462616132855707,0.4615277717892967,0.32873194205603606,0.4093740338453057,0.28702671691406656,0.4724266917118638,0.31886023381596773,0.40278877583601114,0.218608032723553,0.39750802184642975,0.4309856446516843,0.3515834116274976,0.4270513145677731,0.2731181643069486,0.4410641155781705,0.44466136520704913,0.3995727517332809,0.4373706013613282,0.34724770904617186,0.3608455504595389,0.3591703055648068,0.43509362128592266,0.3386006234668837,0.46316676957238867,0.42963272425349286,0.2127922980462148,0.27656411722247,0.26639412703350485,0.18832695002336908,0.36221048886886975,0.2196970593651717,0.26189867977780534,0.22698573680359657,0.2046623819396215,0.1986181441629763,0.3047841979220438,0.25618928442794753,0.20422709657774263,0.1708810143166517,0.36922192206130344,0.3264884897859368,0.25175091085305445,0.310145523996494,0.31482370844911556,0.313539673637076,0.2838535928366338,0.19094120576572982,0.19723147051159917,0.30646406459264186,0.24065693173703084,0.22382798966881123,0.1899744482889063,0.316130575854746,0.1978419895430562,0.20272147343166558,0.2587133127261675,0.24658599206922982,0.20546055581303269,0.1922674041126703,0.1863261832628066,0.17482309557728992,0.17024757169016924,0.18158657514398202,0.16789544441742077,0.1684841465136122,0.17188003959448694,0.16847723094889877,0.16914684248261325,0.16774563009012677
Bolivia,0.23143702301753655,0.30627477901097644,0.3073587392339924,0.1841399158440672,0.2332742197731238,0.20239649975523266,0.2441564034260142,0.23916209543422118,0.24031716396351355,0.257454333287072,0.22667331341522612,0.24111141876333564,0.2509864363230654,0.271462463938688,1.0,0.21438275089721748,0.26146472649467123,0.26789882577860713,0.22327748017457927,0.22879548893939827,0.24305554151143494,0.18759238236393083,0.2800646952041579,0.2698045941094471,0.23267779947497835,0.17573583754329547,0.17501251929100614,0.17438599782317277,0.17555292806654688,0.20402390032386586,0.18458670209001815,0.19719948914031604,0.17576695256539043,0.1702096227329809,0.234378339185643,0.18862368728401102,0.20883133422206024,0.18988264164816815,0.21425104841309972,0.17719464452684186,0.2040777700371118,0.21905933971293823,0.17205969080230943,0.22425026946330406,0.314811528173947,0.3032980649541517,0.21306512005351586,0.27673482202073685,0.19762028937305043,0.2980903788281697,0.21097636228665773,0.2262309942178804,0.17403457659086963,0.22305849543563794,0.28145403633554766,0.24641875554567705,0.28800053140347426,0.20992643011454004,0.2953009017911691,0.2946840684708669,0.2101700759368358,0.26935798998994864,0.23065510499739106,0.22224777932314244,0.20860406129871967,0.2971493710869143,0.1968507822364597,0.2912466552766495,0.28835209062033995,0.16962607273303332,0.19494229045517897,0.20657089076662827,0.17365661311126313,0.21493739276019974,0.1781612356983826,0.17744324148582724,0.17830716827519422,0.1798254312124541,0.1686558942306141,0.2125492995786561,0.1824349790662163,0.17538370671777626,0.17233595503493337,0.27008889302230055,0.21664888438862007,0.18326034066847618,0.20645155855352526,0.19717089533061116,0.20293039291420856,0.19249408718249073,0.16951026070030117,0.16793695498213446,0.21618112460904082,0.18836588110220676,0.17489264878097244,0.16913289668004194,0.2095980996068525,0.17820849099504332,0.17562769588848937,0.18883976797940183,0.17098276832072956,0.17036864968250476,0.1710746044427569,0.1721153743075856,0.17223554726670698,0.1674453888423023,0.17159926442337936,0.1674453888423023,0.1674453888423023,0.17099655660254354,0.17434981199536637,0.16880183158735662,0.1674453888423023
Japan,0.41453351351205725,0.36301177841228094,0.34664902305156686,0.22082462433541972,0.38083036542189863,0.2617660247788156,0.2550739531366185,0.40437761318885146,0.3536147503478666,0.3417365437305512,0.4363274603962576,0.42484618190085366,0.3363518697890755,0.3862616907665315,0.21438275089721748,1.0,0.258271511264238,0.35850506865870757,0.289107357027623,0.3703357024772975,0.25318661738859416,0.23688420267368593,0.3302055896493282,0.36248101334568794,0.29570425116853327,0.19032832820059475,0.18781607948759338,0.19493352775659056,0.20548150178176072,0.31198992234294587,0.18719414952213476,0.20744956033114426,0.19204756311371196,0.17952144333779751,0.29198919182962924,0.24643739712619006,0.2855075070529509,0.23082044749136676,0.2703143579153745,0.1991053751663201,0.2649737026034801,0.3771781806769434,0.1780698174329045,0.27221237540670484,0.32200743993385816,0.30176406101978415,0.2411962151632132,0.30650456288586125,0.22051315486113532,0.32621810406020446,0.27783530213320573,0.2893110201147481,0.21006784484536112,0.2638311438751484,0.30162379206264256,0.27184327512766693,0.3142906477220311,0.21993436450726622,0.3281133985132775,0.3090096293018868,0.3154879688115433,0.329597647616118,0.24860706269614163,0.2711636406295863,0.27635296291059286,0.3043339211593976,0.2523568495024967,0.3204721727895531,0.3108980226063087,0.18545082465590879,0.21422042971406197,0.21509015503782936,0.17305155146491025,0.24999821371243602,0.20731347320097093,0.22140291938837275,0.19811007017108018,0.18716839189752843,0.1839416614904229,0.26910556614750925,0.23089542858227075,0.1981785482297329,0.17021416808318046,0.28231503984472195,0.2913056212537869,0.21756039271077743,0.24069162324066518,0.25628999383435813,0.25736064218793964,0.21902034572351003,0.17083798934442684,0.17873213012586542,0.29660115046538627,0.2245292789837321,0.19972866598569006,0.17590407513609385,0.267974395494043,0.2184695720641161,0.18520755640347397,0.29680422784838534,0.22247401969849612,0.18491662676289666,0.22764588847973088,0.18241112981597718,0.17809641585544167,0.1674453888423022,0.17394010028398188,0.1674453888423022,0.1674453888423022,0.17109541906464087,0.1674453888423022,0.1674453888423022,0.1674453888423022
Argentina,0.30899711562202303,0.4231885510164225,0.4298035593210302,0.20414778785609666,0.31807450314370933,0.238303146941364,0.32665580865012966,0.3334940473801833,0.2912497356228464,0.34448732730935017,0.2920035357850085,0.32155726267975815,0.32515758088553115,0.3600726294138197,0.26146472649467123,0.258271511264238,1.0,0.33950876053533763,0.24253912549325907,0.2892926672879512,0.3073069758829874,0.2144271364723377,0.3526711519297493,0.36393273447651153,0.2992152451662893,0.19083422523383342,0.1839512619389767,0.18598173340910595,0.1927771060420076,0.24343123628451346,0.19404978810761975,0.20911557976451234,0.1895936067662073,0.17724606590884529,0.2747129161394666,0.20892713675259134,0.2528172116222711,0.20427747286796816,0.23847063228896348,0.19514390720662544,0.23410457125260586,0.2820270144654402,0.1738270497143869,0.2650085940908976,0.41898609388741004,0.380910878567288,0.23582517082601862,0.36498018592808457,0.2294490707153921,0.37830776676245736,0.23223197827530584,0.2516301111473018,0.193488677381085,0.26523151193896355,0.35636720413816303,0.3098938685267333,0.3666853537739898,0.24331511562655106,0.37542591911964285,0.3730758587817494,0.2551687366985117,0.3562500467554971,0.24902023772173065,0.24690897926761768,0.23979237342239834,0.36447313796282566,0.23030014457514303,0.3865325196210172,0.3479953788269541,0.1819036600863907,0.22174367697916453,0.22088420882309945,0.18972299594428332,0.2599372939724186,0.19429628689964262,0.19245912219048078,0.2019566239828786,0.1823335777222338,0.17364373097230068,0.24776507278133297,0.18563467579617876,0.1954631538746915,0.180522816469314,0.32652974322678086,0.2279038084706566,0.19607526681004517,0.213763720924672,0.22058658432092604,0.24537770687585392,0.210187486723737,0.172554371916378,0.18554521506163535,0.24747760235163652,0.20266070845017015,0.18332300003173618,0.1713023719753206,0.2360604213764309,0.18768739222150288,0.1917861811198589,0.200704711660042,0.18650815134939835,0.18632328074341997,0.17792259655558118,0.17363310400069942,0.3142132856541282,0.1697621761744751,0.1848328547214394,0.16810387452320985,0.16811695954058858,0.16880991967265357,0.17308539353957653,0.16787411571733601,0.16995595475971415
Switzerland,0.5067689575762393,0.5127042731574375,0.49095863940935347,0.24062620463371343,0.43559519454136975,0.29305128583882056,0.3549309092418276,0.5272978631464407,0.5424998688211562,0.48605905746051137,0.41956018926313554,0.5139699369818687,0.6486361735361024,0.6000595516341295,0.26789882577860713,0.35850506865870757,0.33950876053533763,1.0,0.36144999778977216,0.43618145194427227,0.4059477392223759,0.26176322230044324,0.40743282220019106,0.5585973903237125,0.5053501957852515,0.20926320953914823,0.2009875311066316,0.2054494661946814,0.2206063472843487,0.35639074261969284,0.2107025234610116,0.2406194394234077,0.21648694377849853,0.183680658647284,0.3470135689707886,0.25742002613886483,0.31716853476237483,0.2333215620859298,0.2986826027517524,0.21447025686985666,0.3318526184338939,0.4106990583454919,0.17577430853550735,0.3807984900758534,0.4553631885476772,0.41687784856076593,0.3034870344861401,0.36820002210990255,0.273462762693637,0.44922912231327095,0.2646788663038082,0.3407045837844558,0.21303441567980552,0.3904361430392327,0.374523207488657,0.3177765996142702,0.40476065136636974,0.26152823211146525,0.4117649762440956,0.41867588315130766,0.37661756622532705,0.4242379646275679,0.3098310729801734,0.3320515779093334,0.37697338274030634,0.39573666240792715,0.310343993913462,0.3946110698457087,0.39842850260502294,0.20644484827139398,0.2699564525252981,0.26192792732232983,0.18986369338904596,0.303841613611613,0.2202260218076022,0.25536855130911496,0.23508138322800676,0.2030494498760821,0.19942928634239254,0.287087695792974,0.22217658092995818,0.20974463714199298,0.17145927293582397,0.3318115363652143,0.32288165705351346,0.23652440240943773,0.28682466476590396,0.2700787694520156,0.31432835778442025,0.24737331647444694,0.1928968364280902,0.19184777376290496,0.2948489438954389,0.21885402025652734,0.18076269004367962,0.18605507113009034,0.293753788697808,0.1986460918333538,0.21436529792150816,0.2371116732761973,0.22827390376805268,0.19017557118342499,0.18802583309757115,0.17697701480531292,0.17582795398528395,0.16860435074198576,0.19153763528014212,0.16766648312177113,0.17047787551771065,0.17251268116437324,0.1690902459655852,0.16911698067318537,0.16774022853015613
Central African Republic,0.3103768161759185,0.31102719317355176,0.3240928365815613,0.20356816291609858,0.2767378819554912,0.2272343905443669,0.24709301241862724,0.3085598087439373,0.35915917451276824,0.33042976907172805,0.3210431363830485,0.31031611847655516,0.3190522306245219,0.36684091883192893,0.22327748017457927,0.289107357027623,0.24253912549325907,0.36144999778977216,1.0,0.32502794859723694,0.2527256559567038,0.21387787721821883,0.28176897319886096,0.3284048201854163,0.2594913657850406,0.18807602415841962,0.1870789524766815,0.1868788008750608,0.20188606578411872,0.3857752878189925,0.18422950184160247,0.19475852788626435,0.1898430733994203,0.17147257298429042,0.3158340589813329,0.22374963487144717,0.2628288651481625,0.21634441942458305,0.26401370780883715,0.19591556722112835,0.34059978933626656,0.2699757481364282,0.17242337700730437,0.2783580381852504,0.2920520328120555,0.29895476128958454,0.30039645322920105,0.2764028722451122,0.2247786377079205,0.3226942964991536,0.250154676941459,0.3236128107143391,0.21363800186172466,0.29424049653165907,0.29043185988466236,0.28059195852157437,0.31922738291641395,0.23540455096615975,0.31527021953902634,0.29978751253962543,0.4164742250196489,0.2870424460608896,0.2517639750475391,0.32517747859651747,0.24347000795065865,0.29861658937161484,0.3126392983623405,0.290034500917673,0.2989809586740153,0.1917416810496877,0.22021899119286847,0.20860795859134473,0.1711268986612421,0.25047919547505626,0.18055722035099864,0.23001437633630062,0.1960304245843899,0.20456100653189002,0.22322726276528493,0.2279915796719476,0.24359773843528798,0.1815422323037179,0.1674453888423022,0.2783907598974503,0.3523027178739494,0.23906917940598926,0.23470165489664363,0.296643747044534,0.2517657698839153,0.2192080960014532,0.1674453888423022,0.21483491321471293,0.2847486114915664,0.22824637057649633,0.18360277846021067,0.1816189470939924,0.3076393915218776,0.17939412351074446,0.19694831518722355,0.23297004742054583,0.24542905278359495,0.18077388706181907,0.19065121223469372,0.1777222268196187,0.1764649727824611,0.1674453888423022,0.17178411896851242,0.1674453888423022,0.1674453888423022,0.1674453888423022,0.1674453888423022,0.1674453888423022,0.1674453888423022
Israel,0.4952008105162713,0.41133079220409674,0.40489946278800115,0.29188882764087587,0.48070307584682037,0.3577664552092371,0.28844358696478545,0.5248011232266128,0.38134211357363534,0.4591830590455248,0.503973057784987,0.5278158473519187,0.411552868665614,0.4472426620956055,0.22879548893939827,0.3703357024772975,0.2892926672879512,0.43618145194427227,0.32502794859723694,1.0,0.2952533088959832,0.30064754874916166,0.3292048896574207,0.40380527942078237,0.32965244031067664,0.23443060950560657,0.234707894137831,0.2509507522165588,0.2829628598183961,0.374220628047898,0.18216780097117657,0.2344241743480867,0.26880113321786314,0.18977820752195007,0.3637275622958035,0.30081797210887273,0.45783860604245896,0.27463095577210284,0.34944958681060223,0.24840685786513883,0.3298791517764543,0.4422230014920898,0.18748724617694645,0.329580042288108,0.3526247037251877,0.3241254666023615,0.31614607444889364,0.33940019469904137,0.26646454803229125,0.37272950531005844,0.2904677089044202,0.30835713159797906,0.2124880509911693,0.3246257057585358,0.32890008488510736,0.3006668407930144,0.34683756121298037,0.24370083989731695,0.32894188289467363,0.3556717992643612,0.36162678020193484,0.3358426313099002,0.297271210006132,0.31509351399823926,0.28770101599027276,0.30199581038854206,0.31620723214871016,0.3399564467247741,0.3487461023924504,0.22760685770693867,0.2570730429845768,0.2409454710775425,0.17543328780468948,0.2319782901792965,0.21397958999855038,0.23000230495613383,0.19859304783098497,0.20112835398202467,0.1990961014198197,0.2862317440913067,0.2070912752786941,0.18701724722681579,0.16935786574476674,0.2792761083847517,0.2891035304640984,0.2092800109555537,0.2263406840982407,0.2484537617126612,0.3628590510623576,0.2115050917159138,0.16979432755689017,0.17134817018403714,0.2877333204455639,0.23831390772861338,0.17902004537715765,0.18405363515360285,0.3027273527468338,0.20576881156165638,0.2008436472240619,0.2797627046090785,0.19466443628597674,0.2273670741980176,0.19763417420701557,0.1723243869945169,0.1721941456299434,0.1674453888423022,0.16890293349519248,0.1816886882018337,0.16780671925410673,0.16907051807679474,0.1674453888423022,0.16816820662030418,0.1674453888423022
